40,-75.246480,-75.241920,1.000000,-75.221720
46.726000,0.927730,-75.175700,-75.175700,1.000000,-75.157670
46.727000,0.927730,-75.175700,-75.175700,1.000000,-75.157670
46.728000,0.908200,-75.175700,-75.175700,1.000000,-75.157650
46.729000,0.927730,-75.175700,-75.175700,1.000000,-75.157650
46.730000,0.917970,-75.175700,-75.175700,1.000000,-75.157670
46.731000,0.908200,-75.175700,-75.175700,1.000000,-75.157670
46.747000,0.908200,-75.175700,-75.175700,1.000000,-75.157620
46.748000,0.908200,-75.175700,-75.175700,1.000000,-75.157620
46.750000,0.927730,-75.175700,-75.175700,1.000000,-75.157620
46.751000,0.908200,-75.175700,-75.175700,1.000000,-75.157610
46.751000,0.908200,-75.175700,-75.175700,1.000000,-75.157610
46.752000,0.937500,-75.175700,-75.175700,1.000000,-75.157620
46.753000,0.917970,-75.175710,-75.175700,1.000000,-75.157610
46.754000,0.957030,-75.175700,-75.175700,1.000000,-75.157610
46.755000,0.878910,-75.175700,-75.175700,1.000000,-75.157610
46.756000,0.937500,-75.175700,-75.175700,1.000000,-75.157610
46.757000,0.937500,-75.175700,-75.175700,1.000000,-75.157610
46.758000,0.937500,-75.175690,-75.175700,1.000000,-75.157620
46.759000,0.927730,-75.175700,-75.175700,1.000000,-75.157620
46.760000,0.917970,-75.175700,-75.175700,1.000000,-75.157620
46.761000,0.917970,-75.175700,-75.175700,1.000000,-75.157640
46.762000,0.927730,-75.175700,-75.175700,1.000000,-75.157620
46.763000,0.908200,-75.175700,-75.175700,1.000000,-75.157620
46.764000,0.937500,-75.175700,-75.175700,1.000000,-75.157620
46.765000,0.908200,-75.175700,-75.175700,1.000000,-75.157620
46.766000,0.927730,-75.175710,-75.175700,1.000000,-75.157620
46.767000,0.947270,-75.175700,-75.175700,1.000000,-75.157620
46.780000,0.917970,-75.175700,-75.175700,1.000000,-75.157580
46.781000,0.937500,-75.175700,-75.175700,1.000000,-75.157550
46.783000,0.957030,-75.175700,-75.175700,1.000000,-75.157540
46.784000,0.927730,-75.175700,-75.175700,1.000000,-75.157540
46.785000,0.917970,-75.175700,-75.175700,1.000000,-75.157550
46.786000,0.927730,-75.175700,-75.175700,1.000000,-75.157550
46.787000,0.966800,-75.175700,-75.175700,1.000000,-75.157550
46.788000,0.927730,-75.175700,-75.175700,1.000000,-75.157540
46.789000,0.927730,-75.175700,-75.175700,1.000000,-75.157540
46.790000,0.937500,-75.175700,-75.175700,1.000000,-75.157550
46.791000,0.937500,-75.175700,-75.175700,1.000000,-75.157550
46.792000,0.908200,-75.175700,-75.175700,1.000000,-75.157550
46.793000,0.947270,-75.175700,-75.175700,1.000000,-75.157550
46.794000,0.917970,-75.175700,-75.175700,1.000000,-75.157580
46.795000,0.908200,-75.175700,-75.175700,1.000000,-75.157570
46.796000,0.888670,-75.175700,-75.175700,1.000000,-75.157580
46.797000,0.937500,-75.175700,-75.175700,1.000000,-75.157580
46.798000,0.917970,-75.175700,-75.175700,1.000000,-75.157570
46.799000,0.908200,-75.175700,-75.175700,1.000000,-75.157550
46.800000,0.917970,-75.175700,-75.175700,1.000000,-75.157570
46.819000,0.917970,-75.175700,-75.175700,1.000000,-75.157540
46.820000,0.878910,-75.175700,-75.175700,1.000000,-75.157540
46.822000,0.917970,-75.175700,-75.175700,1.000000,-75.157540
46.823000,0.888670,-75.175700,-75.175700,1.000000,-75.157530
46.824000,0.927730,-75.175700,-75.175700,1.000000,-75.157520
46.825000,0.927730,-75.175710,-75.175700,1.000000,-75.157520
46.826000,0.927730,-75.175700,-75.175700,1.000000,-75.157520
46.827000,0.927730,-75.175700,-75.175700,1.000000,-75.157520
46.828000,0.947270,-75.175700,-75.175700,1.000000,-75.157540
46.829000,0.927730,-75.175700,-75.175700,1.000000,-75.157540
46.830000,0.937500,-75.175700,-75.175700,1.000000,-75.157540
46.831000,0.927730,-75.175700,-75.175700,1.000000,-75.157520
46.832000,0.917970,-75.175700,-75.175700,1.000000,-75.157540
46.833000,0.917970,-75.175700,-75.175700,1.000000,-75.157540
46.834000,0.927730,-75.175700,-75.175700,1.000000,-75.157520
46.835000,0.927730,-75.175700,-75.175700,1.000000,-75.157520
46.836000,0.917970,-75.175700,-75.175700,1.000000,-75.157520
46.837000,0.908200,-75.175700,-75.175700,1.000000,-75.157540
46.838000,0.908200,-75.175700,-75.175700,1.000000,-75.157550
46.839000,0.917970,-75.175710,-75.175700,1.000000,-75.157520
46.870000,0.917970,-75.175700,-75.175700,1.000000,-75.157510
46.871000,0.878910,-75.175700,-75.175700,1.000000,-75.157490
46.873000,0.917970,-75.175700,-75.175700,1.000000,-75.157490
46.874000,0.898440,-75.175700,-75.175700,1.000000,-75.157500
46.875000,0.898440,-75.175700,-75.175700,1.000000,-75.157480
46.876000,0.917970,-75.175700,-75.175700,1.000000,-75.157480
46.877000,0.917970,-75.175700,-75.175700,1.000000,-75.157470
46.878000,0.927730,-75.175700,-75.175700,1.000000,-75.157450
46.879000,0.888670,-75.175700,-75.175700,1.000000,-75.157460
46.880000,0.898440,-75.175700,-75.175700,1.000000,-75.157450
46.881000,0.927730,-75.175700,-75.175700,1.000000,-75.157450
46.882000,0.937500,-75.175700,-75.175700,1.000000,-75.157480
46.883000,0.927730,-75.175700,-75.175700,1.000000,-75.157470
46.884000,0.957030,-75.175700,-75.175700,1.000000,-75.157470
46.885000,0.908200,-75.175700,-75.175700,1.000000,-75.157480
46.886000,0.898440,-75.175700,-75.175700,1.000000,-75.157440
46.887000,0.917970,-75.175700,-75.175700,1.000000,-75.157460
46.888000,0.908200,-75.175700,-75.175700,1.000000,-75.157440
46.889000,0.898440,-75.175700,-75.175700,1.000000,-75.157440
46.890000,0.917970,-75.175700,-75.175700,1.000000,-75.157460
46.903000,0.898440,-75.175700,-75.175700,1.000000,-75.157460
46.904000,0.917970,-75.175700,-75.175700,1.000000,-75.157470
46.906000,0.927730,-75.175710,-75.175700,1.000000,-75.157480
46.907000,0.937500,-75.175710,-75.175700,1.000000,-75.157460
46.908000,0.917970,-75.175700,-75.175700,1.000000,-75.157460
46.909000,0.927730,-75.175700,-75.175700,1.000000,-75.157460
46.910000,0.908200,-75.175700,-75.175700,1.000000,-75.157460
46.911000,0.937500,-75.175700,-75.175700,1.000000,-75.157440
46.912000,0.888670,-75.175700,-75.175700,1.000000,-75.157440
46.912000,0.888670,-75.175700,-75.175700,1.000000,-75.157440
46.913000,0.908200,-75.175690,-75.175700,1.000000,-75.157420
46.914000,0.898440,-75.175700,-75.175700,1.000000,-75.157430
46.915000,0.927730,-75.175700,-75.175700,1.000000,-75.157440
46.916000,0.917970,-75.175700,-75.175700,1.000000,-75.157430
46.917000,0.927730,-75.175700,-75.175700,1.000000,-75.157450
46.918000,0.908200,-75.175700,-75.175700,1.000000,-75.157420
46.919000,0.917970,-75.175700,-75.175700,1.000000,-75.157440
46.920000,0.937500,-75.175700,-75.175700,1.000000,-75.157440
46.921000,0.917970,-75.175700,-75.175700,1.000000,-75.157430
46.922000,0.917970,-75.175700,-75.175700,1.000000,-75.157440
46.923000,0.898440,-75.175700,-75.175700,1.000000,-75.157440
46.933000,0.917970,-75.175700,-75.175700,1.000000,-75.157440
46.934000,0.947270,-75.175700,-75.175700,1.000000,-75.157440
46.936000,0.908200,-75.175700,-75.175700,1.000000,-75.157460
46.937000,0.898440,-75.175700,-75.175700,1.000000,-75.157450
46.938000,0.927730,-75.175700,-75.175700,1.000000,-75.157450
46.939000,0.917970,-75.175700,-75.175700,1.000000,-75.157460
46.940000,0.927730,-75.175700,-75.175700,1.000000,-75.157450
46.941000,0.917970,-75.175700,-75.175700,1.000000,-75.157430
46.942000,0.937500,-75.175700,-75.175700,1.000000,-75.157440
46.943000,0.917970,-75.175700,-75.175700,1.000000,-75.157420
46.944000,0.927730,-75.175700,-75.175700,1.000000,-75.157430
46.945000,0.908200,-75.175700,-75.175700,1.000000,-75.157420
46.946000,0.917970,-75.175700,-75.175700,1.000000,-75.157410
46.947000,0.908200,-75.175700,-75.175700,1.000000,-75.157430
46.948000,0.898440,-75.175700,-75.175700,1.000000,-75.157430
46.949000,0.908200,-75.175700,-75.175700,1.000000,-75.157430
46.950000,0.878910,-75.175700,-75.175700,1.000000,-75.157440
46.951000,0.908200,-75.175700,-75.175700,1.000000,-75.157410
46.952000,0.917970,-75.175700,-75.175700,1.000000,-75.157420
46.953000,0.927730,-75.175710,-75.175700,1.000000,-75.157410
46.975000,0.937500,-75.175710,-75.175700,1.000000,-75.157400
46.976000,0.917970,-75.175710,-75.175700,1.000000,-75.157400
46.978000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
46.979000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
46.980000,0.937500,-75.175700,-75.175700,1.000000,-75.157400
46.981000,0.917970,-75.175700,-75.175700,1.000000,-75.157390
46.982000,0.898440,-75.175700,-75.175700,1.000000,-75.157400
46.983000,0.917970,-75.175700,-75.175700,1.000000,-75.157400
46.984000,0.937500,-75.175700,-75.175700,1.000000,-75.157390
46.985000,0.908200,-75.175700,-75.175700,1.000000,-75.157400
46.986000,0.908200,-75.175700,-75.175700,1.000000,-75.157400
46.987000,0.937500,-75.175700,-75.175700,1.000000,-75.157400
46.988000,0.908200,-75.175700,-75.175700,1.000000,-75.157390
46.989000,0.908200,-75.175700,-75.175700,1.000000,-75.157400
46.990000,0.937500,-75.175700,-75.175700,1.000000,-75.157400
46.991000,0.908200,-75.175700,-75.175700,1.000000,-75.157400
46.992000,0.908200,-75.175700,-75.175700,1.000000,-75.157400
46.993000,0.898440,-75.175700,-75.175700,1.000000,-75.157400
46.994000,0.908200,-75.175700,-75.175700,1.000000,-75.157410
46.995000,0.908200,-75.175700,-75.175700,1.000000,-75.157410
47.008000,0.908200,-75.175700,-75.175700,1.000000,-75.157390
47.009000,0.927730,-75.175710,-75.175700,1.000000,-75.157390
47.011000,0.917970,-75.175700,-75.175700,1.000000,-75.157380
47.012000,0.898440,-75.175700,-75.175700,1.000000,-75.157370
47.013000,0.937500,-75.175700,-75.175700,1.000000,-75.157370
47.014000,0.898440,-75.175700,-75.175700,1.000000,-75.157400
47.015000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
47.016000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
47.017000,0.869140,-75.175700,-75.175700,1.000000,-75.157380
47.018000,0.898440,-75.175700,-75.175700,1.000000,-75.157380
47.019000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
47.020000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
47.021000,0.927730,-75.175700,-75.175700,1.000000,-75.157380
47.022000,0.917970,-75.175700,-75.175700,1.000000,-75.157380
47.023000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
47.024000,0.917970,-75.175700,-75.175700,1.000000,-75.157390
47.025000,0.917970,-75.175700,-75.175700,1.000000,-75.157380
47.026000,0.927730,-75.175700,-75.175700,1.000000,-75.157380
47.027000,0.898440,-75.175700,-75.175700,1.000000,-75.157380
47.028000,0.908200,-75.175700,-75.175700,1.000000,-75.157380
47.059000,0.927730,-75.175700,-75.175700,1.000000,-75.157360
47.060000,0.908200,-75.175700,-75.175700,1.000000,-75.157360
47.062000,0.898440,-75.175700,-75.175700,1.000000,-75.157360
47.063000,0.908200,-75.175700,-75.175700,1.000000,-75.157340
47.064000,0.917970,-75.175700,-75.175700,1.000000,-75.157360
47.065000,0.908200,-75.175710,-75.175700,1.000000,-75.157360
47.066000,0.888670,-75.175710,-75.175700,1.000000,-75.157340
47.067000,0.908200,-75.175710,-75.175700,1.000000,-75.157370
47.068000,0.917970,-75.175700,-75.175700,1.000000,-75.157360
47.069000,0.898440,-75.175700,-75.175700,1.000000,-75.157360
47.070000,0.878910,-75.175700,-75.175700,1.000000,-75.157360
47.071000,0.898440,-75.175700,-75.175700,1.000000,-75.157340
47.072000,0.898440,-75.175700,-75.175700,1.000000,-75.157340
47.073000,0.908200,-75.175700,-75.175700,1.000000,-75.157340
47.074000,0.898440,-75.175700,-75.175700,1.000000,-75.157340
47.075000,0.917970,-75.175700,-75.175700,1.000000,-75.157340
47.076000,0.878910,-75.175700,-75.175700,1.000000,-75.157340
47.077000,0.878910,-75.175700,-75.175700,1.000000,-75.157340
47.078000,0.908200,-75.175700,-75.175700,1.000000,-75.157360
47.079000,0.917970,-75.175700,-75.175700,1.000000,-75.157340
47.092000,0.878910,-75.175700,-75.175700,1.000000,-75.157340
47.093000,0.898440,-75.175700,-75.175700,1.000000,-75.157360
47.095000,0.888670,-75.175700,-75.175700,1.000000,-75.157360
47.096000,0.888670,-75.175700,-75.175700,1.000000,-75.157360
47.097000,0.908200,-75.175700,-75.175700,1.000000,-75.157340
47.098000,0.908200,-75.175700,-75.175700,1.000000,-75.157360
47.099000,0.908200,-75.175700,-75.175700,1.000000,-75.157360
47.100000,0.927730,-75.175710,-75.175700,1.000000,-75.157360
47.101000,0.937500,-75.175700,-75.175700,1.000000,-75.157340
47.102000,0.917970,-75.175700,-75.175700,1.000000,-75.157340
47.103000,0.908200,-75.175700,-75.175700,1.000000,-75.157360
47.104000,0.917970,-75.175700,-75.175700,1.000000,-75.157330
47.105000,0.908200,-75.175700,-75.175700,1.000000,-75.157330
47.106000,0.898440,-75.175700,-75.175700,1.000000,-75.157340
47.107000,0.888670,-75.175700,-75.175700,1.000000,-75.157310
47.108000,0.917970,-75.175700,-75.175700,1.000000,-75.157330
47.109000,0.888670,-75.175700,-75.175700,1.000000,-75.157310
47.110000,0.908200,-75.175700,-75.175700,1.000000,-75.157330
47.111000,0.898440,-75.175700,-75.175700,1.000000,-75.157340
47.112000,0.937500,-75.175700,-75.175700,1.000000,-75.157310
47.131000,0.898440,-75.175700,-75.175700,1.000000,-75.157340
47.132000,0.888670,-75.175700,-75.175700,1.000000,-75.157360
47.134000,0.878910,-75.175700,-75.175700,1.000000,-75.157340
47.135000,0.927730,-75.175700,-75.175700,1.000000,-75.157340
47.136000,0.927730,-75.175700,-75.175700,1.000000,-75.157330
47.137000,0.917970,-75.175700,-75.175700,1.000000,-75.157330
47.138000,0.917970,-75.175700,-75.175700,1.000000,-75.157310
47.139000,0.878910,-75.175700,-75.175700,1.000000,-75.157310
47.139000,0.878910,-75.175700,-75.175700,1.000000,-75.157310
47.140000,0.908200,-75.175700,-75.175700,1.000000,-75.157310
47.141000,0.908200,-75.175700,-75.175700,1.000000,-75.157330
47.142000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.143000,0.898440,-75.175700,-75.175700,1.000000,-75.157330
47.144000,0.888670,-75.175700,-75.175700,1.000000,-75.157300
47.145000,0.888670,-75.175700,-75.175700,1.000000,-75.157310
47.146000,0.937500,-75.175700,-75.175700,1.000000,-75.157330
47.147000,0.908200,-75.175710,-75.175700,1.000000,-75.157300
47.148000,0.908200,-75.175700,-75.175700,1.000000,-75.157310
47.149000,0.927730,-75.175700,-75.175700,1.000000,-75.157300
47.150000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.151000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.164000,0.927730,-75.175700,-75.175700,1.000000,-75.157330
47.165000,0.888670,-75.175700,-75.175700,1.000000,-75.157300
47.167000,0.888670,-75.175700,-75.175700,1.000000,-75.157310
47.168000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.169000,0.898440,-75.175700,-75.175700,1.000000,-75.157300
47.170000,0.937500,-75.175700,-75.175700,1.000000,-75.157310
47.171000,0.927730,-75.175700,-75.175700,1.000000,-75.157300
47.172000,0.898440,-75.175700,-75.175700,1.000000,-75.157300
47.173000,0.898440,-75.175680,-75.175700,1.000000,-75.157300
47.174000,0.869140,-75.175680,-75.175700,1.000000,-75.157300
47.175000,0.888670,-75.175700,-75.175700,1.000000,-75.157300
47.176000,0.927730,-75.175700,-75.175700,1.000000,-75.157300
47.177000,0.898440,-75.175700,-75.175700,1.000000,-75.157300
47.178000,0.898440,-75.175700,-75.175700,1.000000,-75.157300
47.179000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.180000,0.947270,-75.175700,-75.175700,1.000000,-75.157290
47.181000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.182000,0.927730,-75.175700,-75.175700,1.000000,-75.157300
47.183000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.184000,0.878910,-75.175700,-75.175700,1.000000,-75.157300
47.197000,0.908200,-75.175700,-75.175700,1.000000,-75.157310
47.198000,0.878910,-75.175700,-75.175700,1.000000,-75.157290
47.200000,0.917970,-75.175700,-75.175700,1.000000,-75.157300
47.201000,0.937500,-75.175700,-75.175700,1.000000,-75.157290
47.202000,0.888670,-75.175700,-75.175700,1.000000,-75.157300
47.203000,0.917970,-75.175700,-75.175700,1.000000,-75.157290
47.204000,0.908200,-75.175700,-75.175700,1.000000,-75.157270
47.205000,0.908200,-75.175700,-75.175700,1.000000,-75.157290
47.206000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.207000,0.878910,-75.175700,-75.175700,1.000000,-75.157290
47.208000,0.908200,-75.175700,-75.175700,1.000000,-75.157270
47.209000,0.878910,-75.175700,-75.175700,1.000000,-75.157270
47.210000,0.888670,-75.175710,-75.175700,1.000000,-75.157270
47.211000,0.888670,-75.175710,-75.175700,1.000000,-75.157270
47.212000,0.927730,-75.175700,-75.175700,1.000000,-75.157270
47.213000,0.898440,-75.175700,-75.175700,1.000000,-75.157290
47.214000,0.898440,-75.175700,-75.175700,1.000000,-75.157290
47.215000,0.898440,-75.175700,-75.175700,1.000000,-75.157290
47.216000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.217000,0.917970,-75.175700,-75.175700,1.000000,-75.157290
47.230000,0.898440,-75.175700,-75.175700,1.000000,-75.157300
47.231000,0.898440,-75.175700,-75.175700,1.000000,-75.157290
47.233000,0.888670,-75.175700,-75.175700,1.000000,-75.157290
47.234000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.235000,0.917970,-75.175700,-75.175700,1.000000,-75.157290
47.236000,0.908200,-75.175700,-75.175700,1.000000,-75.157290
47.237000,0.908200,-75.175700,-75.175700,1.000000,-75.157300
47.238000,0.888670,-75.175700,-75.175700,1.000000,-75.157290
47.239000,0.888670,-75.175700,-75.175700,1.000000,-75.157270
47.240000,0.898440,-75.175700,-75.175700,1.000000,-75.157260
47.241000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.242000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.243000,0.927730,-75.175700,-75.175700,1.000000,-75.157270
47.244000,0.898440,-75.175700,-75.175700,1.000000,-75.157240
47.245000,0.917970,-75.175700,-75.175700,1.000000,-75.157240
47.246000,0.869140,-75.175700,-75.175700,1.000000,-75.157270
47.247000,0.917970,-75.175700,-75.175700,1.000000,-75.157240
47.248000,0.888670,-75.175700,-75.175700,1.000000,-75.157270
47.249000,0.898440,-75.175700,-75.175700,1.000000,-75.157260
47.250000,0.908200,-75.175700,-75.175700,1.000000,-75.157270
47.275000,0.908200,-75.175710,-75.175700,1.000000,-75.157240
47.276000,0.917970,-75.175700,-75.175700,1.000000,-75.157240
47.278000,0.927730,-75.175700,-75.175700,1.000000,-75.157270
47.279000,0.888670,-75.175700,-75.175700,1.000000,-75.157240
47.280000,0.908200,-75.175690,-75.175700,1.000000,-75.157260
47.281000,0.908200,-75.175680,-75.175700,1.000000,-75.157260
47.282000,0.917970,-75.175680,-75.175700,1.000000,-75.157260
47.283000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.284000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.285000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.286000,0.927730,-75.175700,-75.175700,1.000000,-75.157260
47.287000,0.898440,-75.175710,-75.175700,1.000000,-75.157270
47.288000,0.908200,-75.175700,-75.175700,1.000000,-75.157260
47.289000,0.888670,-75.175700,-75.175700,1.000000,-75.157270
47.290000,0.898440,-75.175700,-75.175700,1.000000,-75.157270
47.291000,0.917970,-75.175700,-75.175700,1.000000,-75.157270
47.292000,0.927730,-75.175700,-75.175700,1.000000,-75.157270
